URL,Price,State,District,City,Type,Bedrooms,Bathrooms,Furnishing,Status,Listed by,Builtup Area,Carpet Area,Total Floors,Floor No,Car Parking,Maintenance,Facing,Project Name,Description,AD ID
https://www.olx.in/item/cherish-your-dreams-iid-1510986970," 48,50,000",Kerala,Palakkad,Manapully Kavu,Houses & Villas,3,3,Unfurnished,Under Construction,Builder,1800,1600,2,-,1,-,East,SREERAG HOMES,"5CENT PLOT,1800 SQ.FT HOUSE,COMPOUND WALL,GATE,WATER CONNECTION,REGISTRATION,ELECTRICITY,INCLUDING GST",1510986970
https://www.olx.in/item/flat-for-sale-at-jawaher-nagar-kochi-iid-1513255858," 45,00,000",Kerala,Kochi,Jawahar Nagar,Apartments,3,2,Semi-Furnished,Ready to Move,Owner,1000,100,3,1,1,1500,East,"Star Park Apartment, Jawahar Nagar, Kadavanthra",Flat at Jawahar nagar very near to Reliance fresh,1513255858
https://www.olx.in/item/3-bhk-apartment-in-kazhakootam-trivandrum-for-3999-lacs-iid-1148943691," 49,99,000",Kerala,Thiruvananthapuram,Kazhakoottam,Apartments,3,3,Furnished,Ready to Move,Builder,1130,1000,8,5,1,500,East,Sanroyal Astoria,"The project is ideally located just opposite Marian Engg College, Kazhakoottam with easy accessibility to Technopark, Infosys, Lullu Hyper market etc. At ASTORIA you are never too far from the bustle of the cities and it's amenities and yet able to savour the peace and quiet of a suburban life.   ASTORIA comes up to your expectations of Luxury living with its landscaped surroundings and modern amenities like Unisex gym , Roof top swimming pool, uninterrupted water supply, 24*7 power backup, car park, service elevator, game area.",1148943691
https://www.olx.in/item/house-for-sale-near-poovarany-iid-1518282649," 9,64,58,86,370",Kerala,Palai,Meenachil,Houses & Villas,3,2,Unfurnished,Ready to Move,Owner,1000,200,-,-,-,-,-,-,House for sale near poovarany,1518282649
https://www.olx.in/item/nice-house-iid-1517543408," 9,56,21,24,649",Kerala,Neyyattinkara,Vazhuthoor,Houses & Villas,4+,3,Semi-Furnished,Ready to Move,Owner,1800,1800,2,2,1,1800,South-East,House,Going to tvm,1517543408
https://www.olx.in/item/olavakkod-ottu-company-iid-1518274658," 8,75,47,47,428",Kerala,Palakkad,Olavakod,Houses & Villas,3,3,Unfurnished,Ready to Move,Owner,1290,860,2,1,1,00000,East,Good condition house,"Open well, railway junction with in 1km near, house on road, per cent 11 laks .....87547 47428",1518274658
https://www.olx.in/item/house-1000-srft6-cnt-iid-1504252631," 4,50,00,00,000",Kerala,Thiruvananthapuram,Vattiyoorkavu,Houses & Villas,3,2,-,Ready to Move,Owner,900,000,1,1,1,00,-,-,"Main road,3 bedroom nd 2 bathrm  house near bus stand,school,hsptl,police station,4 weeler hvy vehicle road in front of house, 1000 scrft,any one intrested plz conct me  7902727567",1504252631
https://www.olx.in/item/kombara-kodikuttmla-iid-1503562462," 2,50,00,00,000",Kerala,Kochi,Kakkanad,Apartments,4+,4+,Unfurnished,Ready to Move,Dealer,7200,7000,3,-,1,-,South,Amaam properties,"7cent 7000 square feet apartment  90000  rent  asking price 2,5 cr negotiable for more details please call me 97.45.206.818.",1503562462
https://www.olx.in/item/varna-projects-iid-1516126636,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
https://www.olx.in/item/ernakulam-875cent-800m-from-nh66-chalikkavattom1km-to-goldsouk-iid-1515055854,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
